# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.7799030380669456,1.01,0.0010611891573289916,0,3.0,0.0030310896576180558,0.0,0.0,0.0
 0.08955855607199982,1.7919341405134344,1.0100002228309934,0.0010611891573289916,0.2686756682159995,3.0,0.0030310896576180558,0.0,0.05622246314219645,0.0
 0.12681765691962985,1.804027115206414,1.0100008889407543,0.003155987581446251,0.38045297075888956,3.0000000000000004,0.002961033818901172,0.0,0.07166772171271375,0.0
 0.15551725559118765,1.8161814631761548,1.010001994754454,0.005212822432306025,0.46655176677356297,3.0,0.002892977427255644,0.0,0.08316402585494476,0.0
 0.17980294316095988,1.828396685452927,1.0100035366972635,0.0072325179812636736,0.5394088294828796,2.999999999999998,0.002826859696345419,0.0,0.09235625169582945,0.0
 0.20127799238347804,1.8406722830670008,1.0100055111943547,0.009215873032438888,0.6038339771504341,2.9999999999999987,0.002762604532114451,0.0,0.0999613994948476,0.0
 0.22076340207362383,1.8530077570486465,1.010007914670898,0.011163661854796326,0.6622902062208714,3.0,0.002700141483706117,0.0,0.10637837395368668,0.0
 0.23874612910647272,1.8654026084281343,1.010010743552065,0.013076635115803795,0.7162383873194181,3.0000000000000013,0.002639405836300768,0.0,0.11185957489144666,0.0
 0.25554295330640897,1.8778563382357345,1.010013994263027,0.014955520730335028,0.7666288599192269,3.0000000000000018,0.0025803359524463813,0.0,0.11657824228545757,0.0
 0.2713735571504789,1.8903684475017173,1.0100176632289553,0.016801024700794108,0.8141206714514367,3.0000000000000036,0.002522870484119833,0.0,0.12066019005814166,0.0
 0.28639762766559856,1.9029384372563527,1.0100217468750206,0.018613831904595368,0.8591928829967957,3.0,0.0024669566995199023,0.0,0.12420066376106895,0.0
 0.30073551366856466,1.9155658085299114,1.010026241626395,0.020394606863094297,0.9022065410056941,3.000000000000004,0.0024125337154126667,0.0,0.12727409348269605,0.0
 0.3144805542926576,1.9282500623526633,1.010031143908249,0.022143994448408557,0.9434416628779728,2.999999999999996,0.002359552063697554,0.0,0.1299401199824721,0.0
 0.32770684770539993,1.9409906997548785,1.010036450145754,0.023862620601383677,0.9831205431161999,3.000000000000004,0.002307962539702456,0.0,0.1322475056271345,0.0
 0.3404743654901688,1.9537872217668275,1.0100421567640812,0.025551092981469438,1.0214230964705064,2.9999999999999956,0.002257713197282785,0.0,0.13423678581233145,0.0
 0.35283244317487145,1.9666391294187806,1.0100482601884022,0.027210001608683018,1.0584973295246145,3.000000000000009,0.002208763831689958,0.0,0.13594212475280934,0.0
 0.36482223560925425,1.9795459237410078,1.0100547568438878,0.028839919467558178,1.094466706827763,3.0,0.002161062681762889,0.0,0.1373926557657331,0.0
 0.3764784891991672,1.9925071057637795,1.0100616431557095,0.03044140310455518,1.1294354675975018,3.0,0.002114569769986563,0.0,0.1386134682101589,0.0
 0.38783084975274484,2.0055221765173656,1.010068915549038,0.032014993173258774,1.1634925492582346,2.999999999999995,0.0020692452751172406,0.0,0.13962635656108408,0.0
 0.39890484645382007,2.018590637032037,1.0100765704490455,0.03356121498519937,1.1967145393614604,3.00000000000001,0.002025055563055908,0.0,0.14045039189791142,0.0
 0.40972264484810467,2.031711988338064,1.0100846042809024,0.03508057900914924,1.2291679345443143,3.0000000000000053,0.001981951837577509,0.0,0.14110237356261934,0.0
 0.4203036318056722,2.0448857314657154,1.0100930134697805,0.03657358138349714,1.2609108954170167,2.9999999999999845,0.001939903555224525,0.0,0.1415971812684223,0.0
 0.43066487609904147,2.058111367445263,1.0101017944408504,0.03804070436987175,1.2919946282971244,2.9999999999999893,0.0018988741145956958,0.0,0.1419480646894126,0.0
 0.44082149544697297,2.071388397306976,1.0101109436192837,0.03948241683009767,1.322464486340919,3.0000000000000053,0.0018588300074079578,0.0,0.14216687146384357,0.0
 0.450786952223115,2.0847163220811256,1.0101204574302516,0.04089917464266994,1.352360856669345,3.0,0.0018197441107112452,0.0,0.142264240787852,0.0
 0.4605732940609306,2.098094642797981,1.0101303322989255,0.04229142113431718,1.3817198821827918,2.9999999999999942,0.0017815797696007862,0.0,0.14224975950328023,0.0
 0.4701913513961319,2.1115228604878133,1.0101405646504764,0.043659587477138315,1.4105740541883958,3.0000000000000115,0.001744309863762378,0.0,0.14213209482044428,0.0
 0.47965090099797447,2.1250004761808925,1.0101511509100756,0.04500409307810611,1.4389527029939235,3.0,0.0017079040334940932,0.0,0.14191910507203245,0.0
 0.48896080237590317,2.138526990907489,1.010162087502894,0.04632534594997063,1.4668824071277098,3.0000000000000178,0.001672335129283223,0.0,0.14161793434675046,0.0
 0.49812911235931906,2.1521019056978723,1.0101733708541036,0.04762374307127267,1.4943873370779575,3.0,0.0016375692179534777,0.0,0.14123509155089878,0.0
 0.5071631819678675,2.165724721582313,1.010184997388875,0.0488996707195132,1.5214895459036026,2.999999999999994,0.0016035958243392704,0.0,0.14077652221252418,0.0
 0.5160697388025974,2.179394939591081,1.0101969635323793,0.05015350481559467,1.5482092164077923,2.999999999999975,0.0015703843913914119,0.0,0.14024766605444633,0.0
 0.5248549575146966,2.193112060754448,1.0102092657097883,0.05138561123574443,1.5745648725440897,3.0,0.001537904026547685,0.0,0.13965350862091738,0.0
 0.5335245203918526,2.206875586102683,1.010221900346273,0.05259634610974892,1.6005735611755578,3.0,0.0015061410218125742,0.0,0.1389986287486444,0.0
