# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.9044061617535009,4.8,-0.010132466492934436,0,3.0,-0.029557570123386855,0.0,0.0,-0.025125977153044973
 0.08960638812604732,1.9164501187546625,4.799997870087586,-0.010132466492934436,0.26881916437814196,3.0,-0.029557570123386855,-0.002251448060821945,-0.5481399843749953,-0.18085026261609174
 0.12695213789172513,1.9285814278076139,4.799991390439463,-0.030603165185965557,0.38085641367517536,2.999999999999999,-0.029838608415274262,-0.009005436713539624,-0.7224386266207748,-0.39066957441352357
 0.1557628348301941,1.9407992459865528,4.7999804261893075,-0.05141712551418044,0.4672885044905823,3.000000000000001,-0.03011350171976384,-0.0202608994250483,-0.8664116431712056,-0.6452817557204592
 0.18017877292636736,1.9531027303656783,4.799964842470794,-0.07257137855965236,0.5405363187791021,3.000000000000002,-0.030382746023735228,-0.03601605882730903,-0.9940100040657572,-0.9366855662046195
 0.2018000820416178,1.9654910380191886,4.799944504417599,-0.09406317612120946,0.6054002461248534,2.9999999999999973,-0.030646809229711715,-0.0562684269980125,-1.1110329431149943,-1.2596457392891784
 0.22144558877703113,1.9779633260212823,4.7999192771634,-0.11588998128844116,0.6643367663310934,3.0,-0.030906130966256246,-0.08101480585345275,-1.220569604560098,-1.6103791172369417
 0.23960061915909944,1.9905187514461582,4.799889025841871,-0.13804945954265885,0.7188018574772983,2.9999999999999987,-0.031161126583064868,-0.11025128765353777,-1.3244966696325065,-1.9859765497977877
 0.25658066253814626,2.0031564713680146,4.79985361558669,-0.16053947044842184,0.7697419876144388,3.0000000000000018,-0.031412187164421956,-0.14397325561887395,-1.4240542552900728,-2.3841046174675
 0.27260434235531245,2.01587564286105,4.7998129115315304,-0.183358059877463,0.8178130270659374,3.0000000000000036,-0.03165968324353365,-0.18217538465980063,-1.5201119562750085,-2.802833806682518
 0.28783045296370346,2.0286754229994637,4.799766778810072,-0.20650345266084394,0.8634913588911105,3.0000000000000036,-0.03190396393467689,-0.2248516422172863,-1.6133073955562818,-3.2405314110795573
 0.30237857517510286,2.041554968857453,4.799715082555988,-0.22997404581595118,0.9071357255253086,2.999999999999996,-0.03214536049665351,-0.2719952892155502,-1.7041247975915135,-3.6957907132912107
 0.3163413766197536,2.0545134375092173,4.799657687902956,-0.2537684020016271,0.9490241298592608,2.999999999999996,-0.0323841867155088,-0.3235988811262195,-1.7929425526898215,-4.167381954563695
 0.32979236062574757,2.067549986028955,4.799594459984651,-0.2778852436015239,0.9893770818772426,2.9999999999999916,-0.03262074063875201,-0.3796542691439237,-1.8800634682337853,-4.654217117164801
 0.3427909661497659,2.0806637714908645,4.7995252639347505,-0.30232344698521263,1.0283728984492975,2.9999999999999916,-0.03285530408482005,-0.4401526014730827,-1.9657348453197059,-5.155323855136397
 0.3553860474826142,2.0938539509691445,4.799449964886929,-0.32708203724082835,1.0661581424478423,2.9999999999999956,-0.033088146273319956,-0.5050843247256988,-2.0501622372459685,-5.669825706641671
 0.36761832132888483,2.107119681537993,4.799368427974863,-0.35216018315610387,1.1028549639866543,3.0000000000000044,-0.03331952257927484,-0.5744391854299645,-2.13351916878249,-6.196926752085624
 0.3795221325518577,2.1204601202716096,4.799280518332229,-0.3775571925818846,1.1385663976555729,3.000000000000005,-0.03354967696688737,-0.6482062316493821,-2.2159541541775187,-6.7358995009412395
 0.39112675685658754,2.133874424244192,4.799186101092703,-0.4032725080176201,1.1733802705697625,3.0,-0.03377884126916355,-0.7263738147122225,-2.297595885606166,-7.286075176085754
 0.4024573805934537,2.1473617505299387,4.7990850413899615,-0.4293057024967954,1.207372141780361,2.999999999999995,-0.03400723757769382,-0.8089295910509711,-2.3785571364585696,-7.846835813281091
 0.41353585033197165,2.160921256203049,4.79897720435768,-0.45565647575438756,1.2406075509959147,2.999999999999995,-0.03423507825837627,-0.8958605241515245,-2.4589377383369766,-8.417607758461953
 0.4243812549979844,2.174552098337721,4.798862455129534,-0.48232465057518226,1.2731437649939528,2.9999999999999845,-0.034462566631143304,-0.9871528866118129,-2.5388268979756323,-8.997856257807303
 0.4350103840880068,2.188253434008153,4.798740658839201,-0.5093101694109864,1.30503115226402,2.9999999999999947,-0.03468989713196844,-1.0827922623095125,-2.618305018263364,-9.587080913698848
 0.44543809271682916,2.2020244202885437,4.798611680620357,-0.5366130912428201,1.3363142781504869,2.9999999999999893,-0.03491725684426994,-1.1827635486785082,-2.6974451345019426,-10.184811835100342
 0.4556775956260397,2.215864214253092,4.798475385606677,-0.5642335885449886,1.3670327868781185,2.9999999999999947,-0.035144825535187156,-1.2870509590937802,-2.776314088269444,-10.790606350933233
 0.46574070632983416,2.2297719729759957,4.798331638931837,-0.5921719445637482,1.3972221189895018,2.9999999999999947,-0.03537277614642497,-1.3956380253642888,-2.854973460697445,-11.404046184420991
 0.475638033396379,2.243746853531454,4.798180305729515,-0.6204285506705762,1.4269141001891363,3.0000000000000058,-0.03560127524847515,-1.508507600333486,-2.933480354600847,-12.024735008272918
 0.48537914288220013,2.2577880129936654,4.798021251133385,-0.6490039039792485,1.4561374286465996,2.999999999999983,-0.03583048360048171,-1.6256418605870588,-3.011888024552824,-12.652296317071093
 0.49497269377909286,2.2718946084368286,4.797854340277124,-0.6778986050385377,1.4849180813372778,3.0,-0.03606055720766127,-1.7470223092674488,-3.090246417878746,-13.286371565882673
