# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.7799030380669456,1.082075294585373,-0.11495211978425048,0,3.0,-0.330969893580362,0.0,0.0,0.04204297386846566
 0.08948654005441711,1.7919147751683802,1.0820511954893057,-0.11495211978425048,0.26845962016325137,3.0000000000000004,-0.330969893580362,0.003762280265087264,-6.140952434028213,0.30397776916192476
 0.12661506665263228,1.8039498609421873,1.0819791559454464,-0.3429566355694411,0.37984519995789684,2.999999999999999,-0.3263801063916617,0.015048526952681898,-7.895804070342758,0.6592056066151079
 0.15514703102333963,1.8160081070926217,1.0818595625703098,-0.5682394359825468,0.4654410930700189,3.000000000000001,-0.32183678920719344,0.03385695783359468,-9.239976842261017,1.0929374215745338
 0.17923591707047756,1.828089325323939,1.0816928019804102,-0.7908201852139658,0.5377077512114328,3.000000000000002,-0.31733985497276757,0.06018460283855638,-10.346336574121679,1.5923171545986403
 0.20048966139580002,1.8401933273403936,1.081479260792262,-1.0107185774640806,0.6014689841874001,3.0,-0.3128891885457646,0.09402730452722083,-11.28918949056648,2.1489798388202126
 0.2197324730175962,1.8523199248462412,1.0812193256223799,-1.2279543241938127,0.6591974190527887,3.0,-0.30848464815028714,0.13537971874467614,-12.109359559373472,2.756895564047179
 0.23745370894607845,1.8644689295457366,1.0809133830872781,-1.4425471418882918,0.7123611268382355,3.000000000000003,-0.3041260666706562,0.1842353154653423,-12.832385752988904,3.4114259814502983
 0.25397204018504344,1.8766401531431347,1.0805618198034712,-1.6545167403423375,0.7619161205551304,2.999999999999995,-0.2998132531072223,0.24058637982414954,-13.475621347203683,4.108840426665439
 0.2695086945404547,1.888833407342691,1.0801650223874735,-1.8638828114382424,0.808526083621364,2.9999999999999964,-0.2955459936901585,0.3044240133347909,-14.051559524052356,4.846038952250274
 0.2842246558983375,1.9010485038486598,1.0797233774557997,-2.0706650184121873,0.8526739676950125,2.9999999999999964,-0.291324053360112,0.37573813529490097,-14.569589157674574,5.620380841346901
 0.2982413838224462,1.9132852543652967,1.079237271624964,-2.2748829856013555,0.8947241514673385,3.0,-0.28714717685267044,0.45451748437793354,-15.037004544132001,6.429571995322692
 0.31165318418741883,1.9255434705968568,1.078707091511481,-2.4765562886344403,0.9349595525622564,2.999999999999996,-0.28301508976077283,0.5407496204114203,-15.459624852907856,7.271587520591464
 0.3245350075395783,1.937822964247595,1.078133223731865,-2.675704445080254,0.9736050226187348,3.0,-0.27892749986899884,0.6344209263414469,-15.842193942891297,8.144616527359101
 0.33694758506264466,1.9501235470217666,1.0775160549026308,-2.8723469055318445,1.010842755187934,3.000000000000009,-0.2748840981049032,0.7355166103829391,-16.188649232586947,9.047021568730303
 0.34894093526615594,1.9624450306236265,1.0768559716402923,-3.0665030451000637,1.0468228057984679,3.0000000000000044,-0.2708845596556838,0.8440207083554416,-16.50230875574947,9.97730808223985
 0.3605568317477866,1.9747872267574293,1.0761533605613647,-3.2581921553147564,1.0816704952433598,3.0,-0.2669285449056638,0.9599160862040764,-16.78600507122764,10.934100874002686
 0.3718305851109168,1.987149947127431,1.0754086082823615,-3.4474334364400305,1.1154917553327506,3.000000000000005,-0.263015700378656,1.0831844427051696,-17.04218348944859,11.91612569027486
 0.38279235851329874,1.999533003437886,1.0746221014197979,-3.6342459901331803,1.1483770755398965,3.0000000000000204,-0.2591456597988924,1.2138063123562643,-17.272975670712288,12.92219454604838
 0.39346815786007805,2.0119362073930493,1.073794226590188,-3.818648812515505,1.1804044735802346,3.00000000000001,-0.2553180448002993,1.3517610684499228,-17.48025578655667,13.951193882135556
 0.40388058987903386,2.024359370697176,1.0729253704100465,-4.000660787566986,1.211641769637102,3.0,-0.25153246597464657,1.4970269263309315,-17.6656840863196,15.002074887943984
 0.41404945129619847,2.036802305054522,1.0720159194958876,-4.18030068088018,1.2421483538885958,2.9999999999999947,-0.24778852353516212,1.6495809468363591,-17.83074118174654,16.073845507491242
 0.42399219293864293,2.049264822169341,1.0710662604642258,-4.35758713374358,1.2719765788159292,3.0,-0.24408580818094244,1.8093990399179112,-17.976755380240157,17.165563771259706
 0.43372428975493293,2.0617467337458892,1.0700767799315758,-4.53253865754684,1.3011728692647992,3.0000000000000058,-0.24042390179643455,1.9764559684460108,-18.104924731685724,18.276332185004552
 0.44325953905905946,2.074247851488421,1.0690478645144519,-4.705173628495909,1.3297786171771788,3.0,-0.23680237815382524,2.1507253521950607,-18.216334999903157,19.40529297027708
 0.45261030331147495,2.0867679871011915,1.0679799008293682,-4.875510282623029,1.3578309099344252,2.9999999999999942,-0.23322080367997547,2.332179672009177,-18.31197445431141,20.551623998111864
 0.46178770954253107,2.099306952288456,1.0668732754928396,-5.043566711082967,1.3853631286275936,3.0,-0.22967873811277753,2.5207902741477715,-18.392746153326677,21.714535291866365
 0.47080181452021713,2.11186455875447,1.0657283751213804,-5.2093608557369855,1.412405443560652,3.0000000000000124,-0.2261757349490049,2.716527374810324,-18.459478223996314,22.89326600126352
 0.4796617425889366,2.1244406182034874,1.0645455863315052,-5.372910504987686,1.4389852277668105,3.0000000000000124,-0.22271134231771672,2.91936006483958,-18.51293253391881,24.087081769467066
 0.48837580150947263,2.1370349423397643,1.0633252957397281,-5.534233289880163,1.4651274045284184,2.999999999999987,-0.2192851033147478,3.1292563146024848,-18.553812053583364,25.295272430310472
